timestamp,price,token_id,outcome
2024-04-12 00:00:03+00:00,0.94,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-12 00:00:03+00:00,0.06,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-14 12:00:02+00:00,0.06,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-14 12:00:02+00:00,0.94,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-17 00:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-17 00:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-19 12:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-19 12:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-22 00:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-22 00:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-24 12:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-24 12:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-27 00:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-04-27 00:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-29 12:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-04-29 12:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-02 00:00:03+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-02 00:00:03+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-04 12:00:03+00:00,0.905,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-04 12:00:03+00:00,0.095,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-07 00:00:02+00:00,0.095,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-07 00:00:02+00:00,0.905,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-09 12:00:03+00:00,0.095,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-09 12:00:03+00:00,0.905,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-12 00:00:03+00:00,0.095,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-12 00:00:03+00:00,0.905,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-14 12:00:03+00:00,0.91,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-14 12:00:03+00:00,0.09,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-17 00:00:03+00:00,0.09,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-17 00:00:03+00:00,0.91,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-19 12:00:03+00:00,0.91,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-19 12:00:03+00:00,0.09,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-22 00:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-22 00:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-24 12:00:04+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-24 12:00:04+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-27 00:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-27 00:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-05-29 12:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-05-29 12:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-01 00:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-01 00:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-03 12:00:04+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-03 12:00:04+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-06 00:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-06 00:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-08 12:00:02+00:00,0.945,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-08 12:00:02+00:00,0.055,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-11 00:00:02+00:00,0.055,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-11 00:00:02+00:00,0.945,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-13 12:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-13 12:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-16 00:00:04+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-16 00:00:04+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-18 12:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-18 12:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-21 00:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-21 00:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-23 12:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-23 12:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-26 00:00:03+00:00,0.045,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-06-26 00:00:03+00:00,0.955,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-28 12:00:03+00:00,0.915,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-06-28 12:00:03+00:00,0.085,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-01 00:00:02+00:00,0.89,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-01 00:00:02+00:00,0.11,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-03 12:00:02+00:00,0.5,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-03 12:00:02+00:00,0.5,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-06 00:00:02+00:00,0.505,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-06 00:00:02+00:00,0.495,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-08 12:00:02+00:00,0.49,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-08 12:00:02+00:00,0.51,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-11 00:00:03+00:00,0.55,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-11 00:00:03+00:00,0.45,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-13 12:00:03+00:00,0.645,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-13 12:00:03+00:00,0.355,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-16 00:00:02+00:00,0.765,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-16 00:00:02+00:00,0.235,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-18 12:00:02+00:00,0.54,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-18 12:00:02+00:00,0.46,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-21 00:00:01+00:00,0.455,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-21 00:00:01+00:00,0.545,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-23 12:00:01+00:00,0.1,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-23 12:00:01+00:00,0.9,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-26 00:00:02+00:00,0.94,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-26 00:00:02+00:00,0.06,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-28 12:00:02+00:00,0.0255,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-28 12:00:02+00:00,0.9745,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-07-31 00:00:02+00:00,0.021,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-07-31 00:00:02+00:00,0.979,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-08-02 12:00:02+00:00,0.013,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-08-02 12:00:02+00:00,0.987,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-08-05 00:00:01+00:00,0.011,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
2024-08-05 00:00:01+00:00,0.989,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-08-07 12:00:01+00:00,0.9995,55587534433102763859032443585846918727132208718352714378810158969375734322181,YES
2024-08-07 12:00:01+00:00,0.0005,111837615529992437689409005124251998174169394377496834222265889069615714482973,NO
